stream,tempsite,year,date,priordate,section,meantempper,avgredds,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,priorcatch,priorlenmean,priorwtmean,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Flat,flat_4B,2022,2022-08-26,2022-08-06,1,10.05841666585,0,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,16.36666667,2,0.01333333333333333,0.12219959264313654,2665,17.766666666666666,36.5,0.7071067811865476,36.5,0.455,0.04949747468305833,0.455,3,29,0.15666666666666668,238,-3.757872325600888,-2.0234424329374034,2.877886735944401,-4.605170185988091,8,2,8.1
Flat,flat_4B,2022,2022-08-26,2022-08-06,2,10.05841666585,11.5,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,15.21666667,1,0.00666666666666666,0.06571741510060955,1849,12.326666666666666,43,NA,43,0.89,NA,0.89,NA,NA,NA,238,-4.094344562222101,-2.5807470908279218,2.512575857729955,2.4432162227337915,8,2,8.2
Flat,flat_4B,2022,2022-08-26,2022-08-06,3,10.05841666585,3.5,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,NA,NA,1.2556160374777743,8,2,8.3
Flat,flat_4B,2022,2022-08-26,2022-08-06,4,10.05841666585,2.5,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,15.9,4,0.02666666666666667,0.25157232704402516,5114,34.093333333333334,24.5,2.1213203435596424,24.5,0.15,0.04242640687119285,0.15,NA,NA,NA,238,-3.3058872018578307,-1.3410444484654112,3.529395131222739,0.9202827531436925,8,2,8.4
Flat,flat_4B,2022,2022-09-17,2022-08-26,1,9.472575757636363,0,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,16.88333333,19,0.12666666666666668,1.1253701877838835,49527,330.18,50.578947368421055,7.1516570688484045,49,1.2363157894736845,0.5846101314961564,1,2,36.5,0.455,260,-1.9902104079518932,0.12695875439363516,5.799668246351484,-4.605170185988091,8,2,8.1
Flat,flat_4B,2022,2022-09-17,2022-08-26,2,9.472575757636363,11.5,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,13.66666667,2,0.01333333333333333,0.1463414633789411,6617,44.11333333333334,57.5,2.1213203435596424,57.5,1.62,0.31112698372208103,1.62,1,43,0.89,260,-3.757872325600888,-1.8557127960000308,3.7869887430575697,2.4432162227337915,8,2,8.2
Flat,flat_4B,2022,2022-09-17,2022-08-26,3,9.472575757636363,3.5,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,1.2556160374777743,8,2,8.3
Flat,flat_4B,2022,2022-09-17,2022-08-26,4,9.472575757636363,2.5,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,24.5,0.15,260,NA,NA,NA,0.9202827531436925,8,2,8.4
Flat,flat_4B,2022,2022-10-03,2022-09-17,1,8.95427083325,0,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,12.08333333,3,0.02,0.2482758621374554,8790,58.6,54,4.58257569495584,55,1.2966666666666666,0.3464582706955245,1.45,19,50.578947368421055,1.2363157894736845,276,-3.506557897319982,-1.3537270321921648,4.070905330488338,-4.605170185988091,8,2,8.1
Flat,flat_4B,2022,2022-10-03,2022-09-17,2,8.95427083325,11.5,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,16.33333333,2,0.01333333333333333,0.12244897961682634,7514,50.093333333333334,61,8.48528137423857,61,2.095,0.91216774773064635,2.095,2,57.5,1.62,276,-3.757872325600888,-2.0215577672059544,3.914087539477025,2.4432162227337915,8,2,8.2
Flat,flat_4B,2022,2022-10-03,2022-09-17,3,8.95427083325,3.5,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,150,11.95,1,0.00666666666666666,0.08368200836820085,7688,51.25333333333333,62,NA,62,2.48,NA,2.48,NA,NA,NA,276,-4.094344562222101,-2.3678491213208472,3.9369757467837223,1.2556160374777743,8,2,8.3
Flat,flat_4B,2022,2022-10-03,2022-09-17,4,8.95427083325,2.5,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,18.41666667,5,0.03333333333333333,0.2714932126205442,5319,35.46,32.2,5.805170109479997,31,0.264,0.15946786510140532,0.23,NA,NA,NA,276,-3.138833117194664,-1.26764694316539,3.5686872687855304,0.9202827531436925,8,2,8.4
Flat,flat_4B,2022,2022-10-31,2022-10-03,1,7.786375,0,126.0835272896704,0.7961784725449541,0.16535163482197063,0.7678754031090718,0.3804020858605178,0.948094177295856,0.807104679029308,150,16.684009007567568,5,0.03333333333333333,0.2996881623434805,16914,112.76,58,4.847679857416329,56,1.658,0.517754768205953,1.47,3,54,1.2966666666666666,304,-3.138833117194664,-1.1721894157122486,4.725350346244197,-4.605170185988091,8,2,8.1
Flat,flat_4B,2022,2022-10-31,2022-10-03,2,7.786375,11.5,126.054573935491,0.8031023937867192,0.15947622081100565,0.6992298621512977,0.3563645423108336,0.9297166281027788,0.794171488747092,150,13.33333333,1,0.00666666666666666,0.07500000001875,5776,38.50666666666667,76,NA,76,3.22,NA,3.22,2,61,2.095,304,-4.094344562222101,-2.4651040222712326,3.65109104805228,2.4432162227337915,8,2,8.2
Flat,flat_4B,2022,2022-10-31,2022-10-03,3,7.786375,3.5,126.003379876285,0.7924423072730007,0.15339955345058345,0.6280058695752031,0.3315523823310253,0.9086539188774804,0.7798916985642101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62,2.48,304,NA,NA,NA,1.2556160374777743,8,2,8.3
Flat,flat_4B,2022,2022-10-31,2022-10-03,4,7.786375,2.5,125.95339894644871,0.6205515888607089,0.14781622407385492,0.5825007065287875,0.31076261168612596,0.8939200070712875,0.7670968858001715,150,16.61666667,1,0.00666666666666666,0.0601805416128023,2809,18.726666666666667,53,NA,53,1.25,NA,1.25,5,32.2,0.264,304,-4.094344562222101,-2.6566841913760513,2.930482388345874,0.9202827531436925,8,2,8.4
Fish,fish_downstream,2022,2022-08-02,2022-08-01,1,12.60020833,28,38.49882214871976,0.5114981754948482,0.4015760639052352,0.5487986817475167,0.45429409189991526,0.8822543791374431,0.8423526745807218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,3.332561589272017,7,2,7.1
Fish,fish_downstream,2022,2022-08-02,2022-08-01,2,12.60020833,1,36.41361452087396,0.49901398781492334,0.3331574382144883,0.4960427501313652,0.37158050342536303,0.8624900991978168,0.8024539414116588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,0.009950330853168092,7,2,7.2
Fish,fish_downstream,2022,2022-08-02,2022-08-01,3,12.60020833,7,36.36379534161943,0.4703369560696484,0.32938465215849244,0.4789160390345571,0.36574565110158674,0.8556249213532537,0.7993178957979098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,1.9473377010464987,7,2,7.3
Fish,fish_downstream,2022,2022-08-02,2022-08-01,4,12.60020833,10,34.679648281834545,0.48561666884563903,0.323937632996843,0.4590021038543752,0.35720893522835245,0.847331139828425,0.7946401245677881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,2.303584593327129,7,2,7.4
Fish,fish_downstream,2022,2022-08-26,2022-08-02,1,13.367180556666666,28,38.49882214871976,0.5114981754948482,0.4015760639052352,0.5487986817475167,0.45429409189991526,0.8822543791374431,0.8423526745807218,150,28.48333333,78,0.52,2.7384435345510174,103388,689.2533333333333,38.08,9.007570512108815,35.5,0.6389795918367347,0.471019483399038,0.42,NA,NA,NA,238,-0.6348782724359695,1.0110347640111352,6.535623394415143,3.332561589272017,7,2,7.1
Fish,fish_downstream,2022,2022-08-26,2022-08-02,2,13.367180556666666,1,36.41361452087396,0.49901398781492334,0.3331574382144883,0.4960427501313652,0.37158050342536303,0.8624900991978168,0.8024539414116588,150,26.46666667,51,0.34,1.9269521408152457,82508,550.0533333333333,39.294117647058826,8.674777501808467,38,0.6743137254901961,0.4851319610248774,0.53,NA,NA,NA,238,-1.0498221244986776,0.6611156762286721,6.310033423112241,0.009950330853168092,7,2,7.2
Fish,fish_downstream,2022,2022-08-26,2022-08-02,3,13.367180556666666,7,36.36379534161943,0.4703369560696484,0.32938465215849244,0.4789160390345571,0.36574565110158674,0.8556249213532537,0.7993178957979098,150,24.38333333,53,0.35333333333333333,2.1736158581235294,96423,642.82,41.03921568627451,10.119211005436592,39,0.8323529411764706,0.672468849048918,0.59,NA,NA,NA,238,-1.0124345924270572,0.7809821532747719,6.4658803035894925,1.9473377010464987,7,2,7.3
Fish,fish_downstream,2022,2022-08-26,2022-08-02,4,13.367180556666666,10,34.679648281834545,0.48561666884563903,0.323937632996843,0.4590021038543752,0.35720893522835245,0.847331139828425,0.7946401245677881,150,24.6,47,0.31333333333333335,1.9105691056910568,72601,484.00666666666666,38.53191489361702,7.829295775510435,38,0.6038297872340426,0.39573021767409744,0.48,NA,NA,NA,238,-1.129071496152818,0.65262155133325,6.18211934138546,2.303584593327129,7,2,7.4
Fish,fish_downstream,2022,2022-09-11,2022-08-26,1,13.74569791625,28,38.49882214871976,0.5114981754948482,0.4015760639052352,0.5487986817475167,0.45429409189991526,0.8822543791374431,0.8423526745807218,150,23.81666667,42,0.28,1.7634709584655743,115615,770.7666666666667,51.404761904761905,10.629135117993474,49,1.55,0.9598704180837094,1.245,78,38.08,0.6389795918367347,254,-1.2378743560016172,0.5729386198313648,6.647398664502706,3.332561589272017,7,2,7.1
Fish,fish_downstream,2022,2022-09-11,2022-08-26,2,13.74569791625,1,36.41361452087396,0.49901398781492334,0.3331574382144883,0.4960427501313652,0.37158050342536303,0.8624900991978168,0.8024539414116588,150,24.25,21,0.14,0.865979381443299,56992,379.94666666666666,51.42857142857143,8.512176152849685,49,1.4961904761904763,0.996144950248086,1.08,51,39.294117647058826,0.6743137254901961,254,-1.897119984885881,-0.13241272548793281,5.940057211130217,0.009950330853168092,7,2,7.2
Fish,fish_downstream,2022,2022-09-11,2022-08-26,3,13.74569791625,7,36.36379534161943,0.4703369560696484,0.32938465215849244,0.4789160390345571,0.36574565110158674,0.8556249213532537,0.7993178957979098,150,21.7,25,0.16666666666666666,1.152073732718894,61426,409.50666666666666,48.64,9.746281342132496,48,1.318,0.965112255992362,1.08,53,41.03921568627451,0.8323529411764706,254,-1.7334905611040792,0.15020610970312845,6.0149776025056,1.9473377010464987,7,2,7.3
Fish,fish_downstream,2022,2022-09-11,2022-08-26,4,13.74569791625,10,34.679648281834545,0.48561666884563903,0.323937632996843,0.4590021038543752,0.35720893522835245,0.847331139828425,0.7946401245677881,150,22.98333333,35,0.23333333333333336,1.5228426398147703,97676,651.1733333333333,51.77142857142857,10.66353245269821,51,1.6222857142857143,1.0746465512362813,1.35,47,38.53191489361702,0.6038297872340426,254,-1.4133230335078097,0.4271239460983022,6.478791220585211,2.303584593327129,7,2,7.4
Fish,fish_downstream,2022,2022-10-03,2022-09-11,1,12.560937499545457,28,38.49882214871976,0.5114981754948482,0.4015760639052352,0.5487986817475167,0.45429409189991526,0.8822543791374431,0.8423526745807218,150,22.96666667,41,0.2733333333333333,1.785195935880233,176955,1179.7,64.65853658536585,11.774144886354934,64,2.783658536585366,1.5204304589450337,2.44,42,51.404761904761905,1.55,276,-1.2611312181658847,0.5851141724623456,7.073023924543242,3.332561589272017,7,2,7.1
Fish,fish_downstream,2022,2022-10-03,2022-09-11,2,12.560937499545457,1,36.41361452087396,0.49901398781492334,0.3331574382144883,0.4960427501313652,0.37158050342536303,0.8624900991978168,0.8024539414116588,150,14.05,28,0.18666666666666668,1.99288256227758,110891,739.2733333333333,62.035714285714285,10.775425205521511,60.5,2.4839285714285713,1.262318088942703,2.1100000000000003,21,51.42857142857143,1.4961904761904763,276,-1.6262450307504814,0.6945874240499842,6.6056812484611545,0.009950330853168092,7,2,7.2
Fish,fish_downstream,2022,2022-10-03,2022-09-11,3,12.560937499545457,7,36.36379534161943,0.4703369560696484,0.32938465215849244,0.4789160390345571,0.36574565110158674,0.8556249213532537,0.7993178957979098,150,20.61666667,41,0.2733333333333333,1.988682295555589,169368,1129.12,62.97560975609756,13.00478336012955,61,2.735365853658537,1.6845149117193583,2.28,25,48.64,1.318,276,-1.2611312181658847,0.6924881111992344,7.029202703667886,1.9473377010464987,7,2,7.3
Fish,fish_downstream,2022,2022-10-03,2022-09-11,4,12.560937499545457,10,34.679648281834545,0.48561666884563903,0.323937632996843,0.4590021038543752,0.35720893522835245,0.847331139828425,0.7946401245677881,150,24,36,0.24,1.5,145560,970.4,62.55555555555556,11.569527572635293,63.5,2.549166666666667,1.3659394987647564,2.39,35,51.77142857142857,1.6222857142857143,276,-1.3862943611198906,0.412109650826833,6.877718662605598,2.303584593327129,7,2,7.4
Fish,fish_downstream,2022,2022-10-31,2022-10-03,1,10.14374277225,28,38.49882214871976,0.5114981754948482,0.4015760639052352,0.5487986817475167,0.45429409189991526,0.8822543791374431,0.8423526745807218,150,22.53333333,73,0.4866666666666667,3.2396449708934383,329797,2198.6466666666665,69.18,12.538414442611709,67,3.2516,1.8608165422957827,2.7350000000000003,41,64.65853658536585,2.783658536585366,304,-0.6998361687107418,1.1785457506494568,7.69560184679,3.332561589272017,7,2,7.1
Fish,fish_downstream,2022,2022-10-31,2022-10-03,2,10.14374277225,1,36.41361452087396,0.49901398781492334,0.3331574382144883,0.4960427501313652,0.37158050342536303,0.8624900991978168,0.8024539414116588,150,21.86666667,51,0.34,2.3323170728151954,251341,1675.6066666666666,69.31372549019608,11.240089316510668,71,3.254313725490196,1.5719214419327203,3.14,28,62.035714285714285,2.4839285714285713,304,-1.0498221244986776,0.8511406415007191,7.423936535709176,0.009950330853168092,7,2,7.2
Fish,fish_downstream,2022,2022-10-31,2022-10-03,3,10.14374277225,7,36.36379534161943,0.4703369560696484,0.32938465215849244,0.4789160390345571,0.36574565110158674,0.8556249213532537,0.7993178957979098,150,22.06666667,78,0.52,3.534743201882969,484443,3229.62,74.54,13.60103537475387,71.5,4.1024,2.3232986401727547,3.325,41,62.97560975609756,2.735365853658537,304,-0.6348782724359695,1.2654657178349662,8.080122858571634,1.9473377010464987,7,2,7.3
Fish,fish_downstream,2022,2022-10-31,2022-10-03,4,10.14374277225,10,34.679648281834545,0.48561666884563903,0.323937632996843,0.4590021038543752,0.35720893522835245,0.847331139828425,0.7946401245677881,150,21.45,96,0.64,4.475524475524476,894310,5962.066666666667,69.26,11.893764444155654,67,3.272,1.7713168167513462,2.75,36,62.55555555555556,2.549166666666667,304,-0.4307829160924542,1.5008554285900915,8.69317413337484,2.303584593327129,7,2,7.4
Fall,fall_4B,2022,2022-08-02,2022-08-01,1,14.43245833,8,70.06363947300805,0.5024644209024037,0.1353878642357953,0.2364147790744158,0.18600955099061883,0.7185498028821921,0.666453091177311,150,17,23,0.15333333333333332,1.3529411764705883,19375,129.16666666666666,28.73913043478261,4.147478876096656,30,0.19217391304347825,0.0927340538479959,0.22,NA,NA,NA,214,-1.8119621765455745,0.3096449943880688,4.861180976483407,2.080690761080268,6,2,6.1
Fall,fall_4B,2022,2022-08-02,2022-08-01,2,14.43245833,3.5,69.9627879851302,0.40640289791628287,0.13309593934114955,0.2100445359419325,0.18044103517573887,0.6957948060756636,0.6605442334566345,150,24.48333333,35,0.23333333333333336,1.4295439076146417,31314,208.76,29.65714285714286,3.947768223893069,30,0.23314285714285715,0.08903969466979746,0.24,NA,NA,NA,214,-1.4133230335078097,0.36432633259494274,5.3412331675248685,1.2556160374777743,6,2,6.2
Fall,fall_4B,2022,2022-08-02,2022-08-01,3,14.43245833,15.5,69.87285466153706,0.03436278138161902,0.13141526469605386,0.1897534304586132,0.17652627048509217,0.6763114914115279,0.6562842276809715,150,21.75,38,0.25333333333333335,1.7471264367816093,33294,221.96,29.473684210526315,2.76793260839364,30,0.19473684210526315,0.06688985872738101,0.19,NA,NA,NA,214,-1.3343346221891794,0.5636797683583591,5.402542237605569,2.7414849771884473,6,2,6.3
Fall,fall_4B,2022,2022-08-02,2022-08-01,4,14.43245833,4.5,69.80645604763116,0.31394346712896554,0.12973002377236764,0.17375671940663087,0.172776838230526,0.6594742156649758,0.6521181277721798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,1.506297153514587,6,2,6.4
Fall,fall_4B,2022,2022-08-23,2022-08-02,1,14.244200397619048,8,70.06363947300805,0.5024644209024037,0.1353878642357953,0.2364147790744158,0.18600955099061883,0.7185498028821921,0.666453091177311,150,16.7,18,0.12,1.0778443113772456,27742,184.94666666666663,39,4.627284809246385,39,0.5277777777777778,0.21156435693231268,0.49,23,28.73913043478261,0.19217391304347825,235,-2.0402208285265546,0.0841980420338986,5.220121563406967,2.080690761080268,6,2,6.1
Fall,fall_4B,2022,2022-08-23,2022-08-02,2,14.244200397619048,3.5,69.9627879851302,0.40640289791628287,0.13309593934114955,0.2100445359419325,0.18044103517573887,0.6957948060756636,0.6605442334566345,150,25.08333333,28,0.18666666666666668,1.1162790699157847,47855,319.03333333333336,41.107142857142854,4.474944946603508,41,0.6735714285714286,0.239694470427332,0.655,35,29.65714285714286,0.23314285714285715,235,-1.6262450307504814,0.11891934085328594,5.765326934729592,1.2556160374777743,6,2,6.2
Fall,fall_4B,2022,2022-08-23,2022-08-02,3,14.244200397619048,15.5,69.87285466153706,0.03436278138161902,0.13141526469605386,0.1897534304586132,0.17652627048509217,0.6763114914115279,0.6562842276809715,150,19.88333333,62,0.4133333333333334,3.1181894389133595,125202,834.68,42.48936170212766,5.388685168442144,42,0.7038297872340425,0.2688991502524236,0.68,38,29.473684210526315,0.19473684210526315,235,-0.8595953881976096,1.140454383161697,6.7270603984327035,2.7414849771884473,6,2,6.3
Fall,fall_4B,2022,2022-08-23,2022-08-02,4,14.244200397619048,4.5,69.80645604763116,0.31394346712896554,0.12973002377236764,0.17375671940663087,0.172776838230526,0.6594742156649758,0.6521181277721798,150,16.06666667,12,0.08,0.7468879666500232,18878,125.85333333333334,39.333333333333336,5.33143905753807,38.5,0.5549999999999999,0.2687174927485944,0.445,NA,NA,NA,235,-2.4079456086518722,-0.27854003299655966,4.835196662201707,1.506297153514587,6,2,6.4
Fall,fall_4B,2022,2022-09-10,2022-08-23,1,13.296488426111113,8,70.06363947300805,0.5024644209024037,0.1353878642357953,0.2364147790744158,0.18600955099061883,0.7185498028821921,0.666453091177311,150,16.3,29,0.19333333333333333,1.7791411042944785,65141,434.2733333333333,47.13793103448276,5.0123001415876525,48,0.9451724137931036,0.32247503435653935,0.95,18,39,0.5277777777777778,253,-1.5929086104828898,0.581735674694325,6.073697162873785,2.080690761080268,6,2,6.1
Fall,fall_4B,2022,2022-09-10,2022-08-23,2,13.296488426111113,3.5,69.9627879851302,0.40640289791628287,0.13309593934114955,0.2100445359419325,0.18044103517573887,0.6957948060756636,0.6605442334566345,150,18.81666667,12,0.08,0.637732506530074,30212,201.41333333333333,50,4.390071442781686,51.5,1.080833333333333,0.2885530779386676,1.105,28,41.107142857142854,0.6735714285714286,253,-2.4079456086518722,-0.4342774664193451,5.30540882925064,1.2556160374777743,6,2,6.2
